MNKW			Karawala Airport	Karawala, RAAS (Zelaya)
MNLL			Las Lajas Airport	Las Lajas, Granada
MNLN			León Airport (Fanor Urroz)	León, León
MNLP			La Paloma Airport	La Paloma, Rivas
MNMA			Macantaca Airport	Macantaca (Makantaca), RAAN (Zelaya)
MNMG	MGA		Managua International Airport (Augusto Cesar Sandino Intl)	Managua, Managua
MNMR			Montelimar Airport	Montelimar, Managua
MNNG	NVG		Nueva Guinea Airport	Nueva Guinea, RAAS (Zelaya)
MNPC	PUZ		Puerto Cabezas Airport	Puerto Cabezas, RAAN (Zelaya)
MNPP			El Papalonal Airport	El Papalonal, León
MNPR			Palo Ralo Airport	Palo Ralo, Río San Juan
MNRS			Rivas Airport	Rivas, Rivas
MNRT			Rosita Airport	Rosita, RAAN (Zelaya)
MNSC			San Carlos Airport	San Carlos, Río San Juan
MNSI	SIU		Siuna Airport	Siuna, RAAN (Zelaya)
MNWP	WSP		Waspam Airport	Waspam, RAAN (Zelaya)
MPBO	BOC		Bocas del Toro (Isla Colón) International Airport	Bocas del Toro
MPCE	CTD		Alonso Valderrama Airport	Chitré, Herrera
MPCH	CHX		Captain Manuel Niño International Airport	Changuinola
MPDA	DAV		Enrique Malek International Airport	David
MPEJ	ONX		Enrique Adolfo Jiménez Airport	Colón
MPFS			Fort Sherman	Fuerte Sherman
MPHO	BLB		Howard Air Force Base (renamed)	Balboa See MPPA.
MPPA			Panama Pacifico, former Howard Air Force Base	Balboa
MPJE	JQE		Jaque Airport	Jaque
MPLP	PLP		Captain Ramon Xatruch Airport	La Palma
MPMG	PAC		Albrook (Marcos A. Gelabert) International Airport	Panama City
MPNU			Augusto Vergara Airport	Los Santos
MPOA	PUE		Puerto Obaldia Airport	Puerto Obaldia
MPRH			Captain Scarlet Martinez Airport	Rio Hato
MPSA	SYP		Ruben Cantu Airport	Santiago
MPTO	PTY		Tocumen International Airport	Panama City
MPVR	PVE		El Porvenir Airport	El Porvenir
MPWN	NBL		San Blas Airport	Wannukandi
MRAN	FON		La Fortuna Airport	La Fortuna
MRAO	TTQ		Tortuguero Airport	Tortuguero
MRBA	BAI		Buenos Aires Airport	Buenos Aires
MRBC	BCL		Barra del Colorado Airport	Barra del Colorado
MRCA	CSC		Codela Airport	Cañas
MRCC	OTR		Coto 47 Airport	Coto 47
MRCH			Chacarita Airport	Chacarita
MRCR	RIK		Carrillo Airport	Carrillo[disambiguation needed]
MRCV			Cabo Velas Airport	Cabo Velas
MRDK	DRK		Drake Bay Airport	Drake Bay
MRDO			Dieciocho Airport (military)	Dieciocho
MREC			El Carmen de Siquirres Airport	El Carmen de Siquirres
MRFI			Nuevo Palmar Sur Airport	Nuevo Palmar Sur
MRFL	FMG		Flamingo Airport (Costa Rica)	Flamingo
MRFS			Finca 63 Airport	Finca 63
MRGF	GLF		Golfito Airport	Golfito
MRGP	GPL		Guápiles Airport	Guápiles
MRIA	PBP		Punta Islita Airport	Punta Islita
MRLB	LIR		Daniel Oduber International Airport	Liberia
MRLC	LSL		Los Chiles Airport	Los Chiles
MRLE			Laurel Airport	Laurel
MRLF			La Flor Airport	La Flor
MRLM	LIO		Limón International Airport	Limón
MRLP			Las Piedras Airport	Las Piedras
MRLT			Las Trancas Airport	Las Trancas
MRNC	NCT		Nicoya Guanacaste Airport	Nicoya Guanacaste
MRNS	NOM		Nosara Airport	Nosara
MROC	SJO		Juan Santamaría International Airport	San José
MRPA			Palo Arco Airport	Palo Arco
MRPD			Pandora Airport	Pandora
MRPJ	PJM		Puerto Jimenez Airport	Puerto Jimenez
MRPM	PMZ		Palmar Sur Airport	Palmar Sur
MRPV	SYQ		Tobías Bolaños International Airport	San José
MRQP	XQP		La Managua Airport	Quepos
MRRF	RFR		Rio Frio O Progreso Airport	Rio Frio O Progreso
MRSA			San Alberto Airport	San Alberto
MRSG			Santa Clara de Guapiles Airport	Santa Clara de Guapiles
MRSL			Salama Airport	Salama
MRSO			Santa Maria de Guacimo Airport	Santa Maria de Guacimo
MRSV	TOO		San Vito de Java Airport	San Vito de Java
MRTM	TNO		Tamarindo Airport	Tamarindo
MRTR	TMU		Tambor Airport	Tambor
MRUP	UPL		Upala Airport	Upala
MSBS			Barrillas Airport	Barrillas
MSCB			La Cabana Airport	La Cabana
MSCD			Ceiba Doblada Airport	Ceiba Doblada
MSCH			La Chepona Airport	La Chepona
MSCM			Corral De Mulas Airport	Corral De Mulas
MSCN			Cumichin Airport	Cumichin
MSCR			La Carrera Airport	La Carrera
MSCS			Las Cachas Airport	Las Cachas
MSEJ			El Jocotillo Airport	El Jocotillo
MSER			Entre Rios Airport	Entre Rios
MSES			Espiritu Santo Airport	Espiritu Santo
MSET			El Tamarindo Airport	El Tamarindo
MSLD			Los Comandos Airport	Los Comandos (San Francisco Gotera)
MSLP	SAL		El Salvador International Airport	San Salvador
MSPP			El Papalon Airport	El Papalon
MSPT			El Platanar Airport	El Platanar
MSRC			El Ronco Airport	El Ronco
MSSA			El Palmer Airport	Santa Ana
MSSC			Santa Clara Airport	Santa Clara
MSSJ			Punta San Juan Airport	Punta San Juan
MSSM			San Miguel Airport (El Papalon)	San Miguel
MSSS			Ilopango International Airport	San Salvador
MSZT			El Zapote Airport	El Zapote
MTCA	CYA		Les Cayes Airport	Les Cayes
MTCH	CAP		Cap-Haïtien International Airport	Cap-Haïtien
MTJA	JAK		Jacmel Airport	Jacmel
MTJE	JEE		Jérémie Airport	Jérémie
MTPP	PAP		Port-au-Prince International Airport (Toussaint Louverture Int'l)	Port-au-Prince
MTPX	PAX		Port-de-Paix Airport	Port-de-Paix
MUBA	BCA		Gustavo Rizo Airport	Baracoa, Guantánamo
MUBR			Las Brujas Airport	Cayo Santa Maria, Villa Clara
MUBY	BYM		Carlos Manuel de Céspedes Airport	Bayamo, Granma
MUCA	AVI		Máximo Gómez Airport	Ciego de Ávila, Ciego de Ávila
MUCB			Caibarién Airport	Caibarién, Villa Clara
MUCC	CCC		Jardines del Rey Airport	Cayo Coco, Ciego de Ávila
MUCF	CFG		Jaime González Airport	Cienfuegos, Cienfuegos
MUCL	CYO		Vilo Acuña Airport (Juan Vitalio Acuña Airport)	Cayo Largo del Sur, Isla de la Juventud
MUCM	CMW		Ignacio Agramonte International Airport	Camagüey, Camagüey
MUCU	SCU		Antonio Maceo Airport	Santiago de Cuba, Santiago de Cuba
MUFL			Florida Airport	Florida, Camagüey
MUGM	NBW		Leeward Point Field (Naval Station Guantanamo Bay)	Guantánamo Bay, Guantánamo
MUGT	GAO		Mariana Grajales Airport	Guantánamo, Guantánamo
MUGV			Guardalavaca Airport	Guardalavaca, Holguín
MUHA	HAV		José Martí International Airport	Havana, Havana (La Habana)
MUHG	HOG		Frank País Airport	Holguín, Holguín
MUKW			Kawama Airport	Kawama, Matanzas
MULB			Ciudad Libertad Airport	Havana, Havana (La Habana)
MULM	LCL		La Coloma Airport	La Coloma, Pinar del Río
MUMG			Managua Airport	Managua
MUML			Mariel Airport	Mariel, Havana (La Habana)
MUMO	MOA		Orestes Acosta Airport	Moa, Holguín
MUMZ	MZO		Sierra Maestra Airport	Manzanillo, Granma
MUNB	QSN		San Nicolás de Bari Airport	San Nicolás de Bari, Havana (La Habana)
MUNC	ICR		Nicaro Airport	Nicaro
MUNG	GER		Rafael Cabrera Airport (Rafael Cabrera Mustelier Airport)	Nueva Gerona, Isla de la Juventud
MUOC			Cayo Coco Airport	Cayo Coco, Ciego de Ávila
MUPB	UPB		Playa Baracoa Airport	Havana, Havana (La Habana)
MUPR	QPD		Pinar del Río Airport	Pinar del Río, Pinar del Río
MUSA			San Antonio de los Baños Air Base	San Antonio de los Baños, Havana (La Habana)
MUSC	SNU		Abel Santamaría Airport	Santa Clara, Villa Clara
MUSJ	SNJ		San Julian Air Base	Pinar del Río, Pinar del Río
MUSL			Joaquín de Agüero Airport (Santa Lucia Airport)	Santa Lucia, Camagüey
MUSN	SZJ		Siguanea Airport	Siguanea, Isla de la Juventud
MUSS	USS		Sancti Spíritus Airport	Sancti Spíritus, Sancti Spíritus
MUTD	TND		Alberto Delgado Airport	Trinidad, Sancti Spíritus
MUVR	VRA		Juan Gualberto Gómez Airport	Varadero, Matanzas
MUVT	VTU		Hermanos Ameijeiras Airport	Victoria de Las Tunas, Las Tunas
MWCB	CYB		Gerrard Smith International Airport	Cayman Brac
MWCG			Grand Cayman Airport	Grand Cayman
MWCL	LYB		Edward Bodden Airfield (Little Cayman Airport)	Little Cayman
MWCR	GCM		Owen Roberts International Airport	Georgetown, Grand Cayman
MYAB	MAY		Clarence A. Bain Airport	Andros
MYAF	ASD		Andros Town International Airport	Andros Town, Andros
MYAG			Gorda Cay Airport (private)	Gorda Cay, Abaco
MYAK	COX		Congo Town Airport	Congo Town, Andros
MYAM	MHH		Marsh Harbour Airport	Marsh Harbour, Abaco
MYAN	SAQ		San Andros Airport	Andros
MYAO			Mores Island Airport	Mores Island, Abaco
MYAP	AXP		Spring Point Airport	Spring Point, Acklins
MYAS			Sandy Point Airport	Sandy Point, Abaco
MYAT	TCB		Treasure Cay Airport	Treasure Cay, Abaco
MYAW	WKR		Walker Cay Airport	Walker Cay, Abaco
MYAX			Spanish Cay Airport	Spanish Cay, Abaco
MYBC	CCZ		Chub Cay International Airport	Chub Cay, Berry Islands
MYBG	GHC		Great Harbour Cay Airport	Great Harbour Cay, Berry Islands
MYBO			Ocean Cay Airport	Ocean Cay, Bimini
MYBS	BIM		South Bimini Airport	South Bimini, Bimini
MYBW			Big Whale Cay Airport	Big Whale Cay, Berry Islands
MYBX			Lt. Whale Cay Airport	Lt. Whale Cay, Berry Islands
MYCA	ATC		Arthur's Town Airport	Arthur's Town, Cat Island
MYCB	TBI		New Bight Airport	New Bight, Cat Island
MYCC			Cat Cay Airport	Cat Cay, Bimini
MYCH			Hawks Nest Airport	Hawks Nest, Cat Island
MYCI	CRI		Colonial Hill Airport	Colonial Hill, Crooked Island
MYCP			Pitts Town Airport	Pitts Town, Crooked Island
MYCS			Cay Sal Airport (private)	Cay Sal
MYCX	CAT		Cutlass Bay Airport	Cutlass Bay, Cat Island
MYEB			Black Point Airport	Black Point, Exuma
MYEC	CEL		Cape Eleuthera Airport (closed)	Cape Eleuthera, Eleuthera
MYEF	GGT		Exuma International Airport	Great Exuma Island, Exuma
MYEG			George Town Airport	Great Exuma Island, Exuma
MYEH	ELH		North Eleuthera Airport	North Eleuthera, Eleuthera
MYEL			Lee Stocking Airport	Lee Stocking, Exuma
MYEM	GHB		Governor's Harbour Airport	Governor's Harbour, Eleuthera
MYEN	NMC		Norman's Cay Airport	Norman's Cay, Exuma
MYER	RSD		Rock Sound International Airport	Rock Sound, Eleuthera
MYES	TYM		Staniel Cay Airport	Staniel Cay, Exuma
MYEY			Hog Cay Airport	Hog Cay, Exuma
MYGF	FPO		Grand Bahama International Airport (Freeport Int'l)	Freeport, Grand Bahama
MYGW	WTD		West End Airport	Grand Bahama
MYIG	IGA		Inagua Airport (Matthew Town Airport)	Matthew Town, Inagua
MYLD	LGI		Deadman's Cay Airport	Deadman's Cay, Long Island
MYLM			Cape Santa Maria Airport	Cape Santa Maria, Long Island
MYLR			Hard Bargain Airport	Long Island
MYLS	SML		Stella Maris Airport	Long Island
MYMM	MYG		Mayaguana Airport	Mayaguana
MYNN	NAS		Lynden Pindling International Airport (Nassau Intl)	Nassau, New Providence
MYPI	PID		New Providence Airport	Paradise Island, New Providence
MYRD	DCT		Duncan Town Airport	Duncan Town, Ragged Island
MYRP			Port Nelson Airport	Port Nelson, Rum Cay
MYSM	ZSA		San Salvador Airport (Cockburn Town Airport)	Cockburn Town, San Salvador Island
MZBZ	BZE		Philip S. W. Goldson International Airport	Belize City
NCAI	AIT		Aitutaki Airport (Araura Airport)	Aitutaki (Araura)
NCAT	AIU		Enua Airport	Atiu (Enua Manu)
NCMG	MGS		Mangaia Airport	Mangaia (Auau Enua)
NCMH	MHX		Manihiki Island Airport	Manihiki (Humphrey Island)
NCMK	MUK		Mauke Airport	Mauke (Akatoka Manava)
NCMN			Manuae airstrip	Manuae Island
NCMR	MOI		Mitiaro Airport (Nukuroa Airport)	Mitiaro (Nukuroa)
NCPY	PYE		Tongareva Airport	Penrhyn Island (Tongareva)
NCRG	RAR		Rarotonga International Airport	Avarua, Rarotonga
NFCI	ICI		Cicia Airport	Cicia
NFCS	CST		Castaway Island Airport	Castaway Island (Qalito), Mamanuca Islands
NFFA	BFJ		Ba Airport	Ba, Viti Levu
NFFN	NAN		Nadi International Airport	Nadi, Viti Levu
NFFO	PTF		Malolo Lailai Airport	Malolo Lailai
NFFR	RBI		Rabi Airport	Rabi
NFKB			Kaibu airstrip	Kaibu Island
NFKD	KDV		Vunisea Airport	Vunisea (Namalata), Kadavu
NFMA	MNF		Mana Island Airport	Mana Island
NFMO	MFJ		Moala Airport	Moala
NFNA	SUV		Nausori International Airport	Suva, Viti Levu
NFNB	LEV		Levuka Airfield	Bureta
NFND	PHR		Pacific Harbour / Deumba SPB	Pacific Harbour / Deuba, Viti Levu
NFNG	NGI		Ngau Airport	Ngau (Gau), Ngau Island
NFNH	LUC		Laucala Airport	Laucala Island (Lauthala Island)
NFNK	LKB		Lakemba Airport	Lakeba (Lakemba)
NFNL	LBS		Lambasa Airport	Labasa (Lambasa), Vanua Levu
NFNM	TVU		Taveuni Island Airport	Matei, Taveuni
NFNO	KXF		Koro Airport	Koro
NFNR	RTA		Rotuma Island Airport	Rotuma
NFNS	SVU		Savu Savu Airport	Savu Savu
NFNU	BVF		Bua Airport	Bua, Vanua Levu
NFNV	VAU		Vatukoula Airport	Vatukoula, Viti Levu
NFNW	KAY		Wakaya Airport	Wakaya
NFOL	ONU		Ono-i-Lau Airport	Ono-i-Lau
NFSW	YAS		Yasawa Airport	Yasawa
NFVB	VBV		Vanuabalavu Airport	Vanua Balavu (Vanuabalavu)
NFVL	VTF		Vatulele Airport	Vatulele
NFTE	EUA		Eua Airport	Eua
NFTF	TBU		Fuaʻamotu International Airport	Nukuʻalofa, Tongatapu
NFTL	HPA		Lifuka Island Airport (Salote Pilolevu Airport)	Lifuka, Ha'apai
NFTO	NFO		Mata'aho Airport	Niuafo'ou
NFTP	NTT		Niuatoputapu Airport (Kuini Lavenia Airport)	Niuatoputapu
NFTV	VAV		Vava'u International Airport (Lupepau'u Airport)	Vava'u
NGAB	ABF		Abaiang Atoll Airport	Abaiang
NGBR	BEZ		Beru Island Airport	Beru Island
NGKT	KUC		Kuria Airport	Kuria
NGMA	MNK		Maiana Airport	Maiana
NGMK	MZK		Marakei Airport	Marakei
NGMN	MTK		Makin Airport	Makin
NGNU	NIG		Nikunau Airport	Nikunau
NGON	OOT		Onotoa Airport	Onotoa
NGTA	TRW		Bonriki International Airport	Tarawa
NGTB	AEA		Abemama Atoll Airport	Abemama
NGTE	TBF		Tabiteuea North Airport	Tabiteuea North
NGTM	TMN		Tamana Airport	Tamana
NGTO	NON		Nonouti Airport	Nonouti
NGTR	AIS		Arorae Island Airport	Arorae
NGTS	TSU		Tabiteuea South Airport	Tabiteuea South
NGTU	BBG		Butaritari Atoll Airport	Butaritari
NGUK	AAK		Aranuka Airport	Aranuka
NGFU	FUN		Funafuti International Airport	Funafuti
NIUE	IUE		Niue Hanan International Airport	Alofi
NLWF	FUT		Futuna - Pointe Vele Airport (Maopoop Airport)	Futuna Island
NLWW	WLS		Hihifo Airport	Wallis Island
NSAU	AAU		Asau Airport	Asau
NSFA	APW		Faleolo International Airport	Apia
NSFI	FGI		Fagali'i Airport	Fagali'i
NSMA	MXS		Maota Airport	Salelologa
NSAS			Ofu airstrip	Ofu Island
NSFQ	FTI	FAQ	Fitiuta Airport	Fitiuta
NSTU	PPG		Pago Pago International Airport (Tutuila Intl)	Pago Pago
NTAA	PPT		Faa'a International Airport	Faa'a, Tahiti
NTAR	RUR		Rurutu Airport	Rurutu, Austral Islands
NTAT	TUB		Tubuai Airport	Tubuai, Austral Islands
NTGA	AAA		Anaa Airport	Anaa, Tuamotus
NTGB	FGU		Fangatau Airport	Fangatau, Tuamotus
NTGC	TIH		Tikehau Airport	Tikehau
NTGD	APK		Apataki Airport	Apataki, Tuamotus
NTGE	REA		Reao Island Airport	Reao, Tuamotus
NTGF	FAV		Fakarava Airport	Fakarava
NTGH	HHZ		Hikueru Airport	Hikueru, Tuamotus
NTGI	XMH		Manihi Airport	Manihi, Tuamotus
NTGJ	GMR		Totegegie Airport	Totegegie, Gambier Islands
NTGK	KKR		Kaukura Airport	Kaukura Atoll
NTGM	MKP		Makemo Airport	Makemo, Tuamotus
NTGN	NAU		Napuka Airport	Napuka, Disappointment Islands
NTGO	TKV		Tatakoto Airport	Tatakoto
NTGP	PKP		Puka-Puka Airport	Puka-Puka, Tuamotus
NTGQ	PUK		Pukarua Airport	Pukarua, Tuamotus
NTGT	TKP		Takapoto Airport	Takapoto, Tuamotus
NTGU	AXR		Arutua Airport	Arutua
NTGV	MVT		Mataiva Airport	Mataiva, Tuamotus
NTGW	NUK		Nukutavake Airport	Nukutavake
NTKH	FHZ		Fakahina Airport	Fakahina
NTKN			Niau Airport	Niau
NTKO	RRR		Raroia Airport	Raroia
NTKR	TKX		Takaroa Airport	Takaroa
NTMD	NHV		Nuku-Hiva Airport	Nuku Hiva, Marquesas Islands
NTMN	HIX		Atuona Airport	Hiva Oa, Marquesas Islands
NTMP	UAP		Ua Pou Airport	Marquesas Islands
NTMU	UAH		Ua-Huka Airport	Ua Huka, Marquesas Islands
NTTB	BOB		Bora Bora Airport (Motu-Mute Airport)	Bora Bora, located on Moto Mute
NTTE	TTI		Tetiaroa Airport	Society Islands
NTTG	RGI		Rangiroa Airport	Rangiroa, Tuamotus
NTTH	HUH		Fare Airport	Huahine, Leeward Islands (Society Islands)
NTTM	MOZ		Temae Airport	Moorea, Windward Islands (Society Islands)
NTTO	HOI		Hao Airport	Hao Island
NTTP	MAU		Maupiti Airport	Maupiti
NTTR	RFP		Uturoa Airport	Raiatea, Society Islands
NTUV	VHZ		Vahitahi Airport	Vahitahi
NVSA	MTV		Mota Lava Airport	Mota Lava
NVSC	SLH		Vanua Lava Island Airport	Sola
NVSE	EAE		Siwo Airport	Émaé
NVSF	CCV		Craig Cove Airport	Craig Cove
NVSG	LOD		Longana Airport	Longana
NVSH	SSR		Sara Airport	Sara
NVSL	LPM		Malekoula Island Airport	Lamap
NVSM	LNB		Lamen Bay Airport	Lamen-Bay
NVSN	MWF		Maewo-Naone Airport	Maewo
NVSO	LNE		Lonorore Airport	Lonorore
NVSP	NUS		Norsup Airport	Norsup
NVSQ	ZGU		Gaua Airport	Gaua
NVSR	RCL		Redcliff Airport	Redcliff
NVSS	SON		Santo-Pekoa International Airport	Luganville, Espiritu Santo
NVST	TGH		Tongoa Airport	Tongoa
NVSU	ULB		Ulei Airport	Ulei
NVSV	VLS		Valesdir Airport	Valesdir
NVSW	WLH		Walaha Airport	Walaha
NVSX	SWJ		South West Bay Airport	South West Bay
NVVA	AUY		Anatom Airport	Anatom
NVVB	AWD		Aniwa Airport	Aniwa
NVVD	DLY		Dillon's Bay Airport	Dillon's Bay
NVVF	FTA		Futuna Airport	Futuna
NVVI	IPA		Ipota Airport	Ipota
NVVQ	UIQ		Quoin Hill Airport	Quoin Hill
NVVV	VLI		Bauerfield International Airport	Port Vila
NVVW	TAH		White Grass Airport	Tanna
NWWA	TGJ		Tiga Airport	Tiga Island
NWWC	BMY		Belep Islands Airport	Waala, Belep
NWWD	KNQ		Kone Airport	Koné
NWWE	ILP		Moue Airport	L'Île-des-Pins
NWWH	HLU		Nesson Airport	Houailou
NWWI	HNG		Hienghene Airport	Hienghene
NWWK	KOC		Koumac Airport	Koumac
NWWL	LIF		Ouanaham Airport (Wanaham Airport)	Lifou
NWWM	GEA		Nouméa Magenta Airport	Nouméa
NWWO	IOU		Ile Ouen/Edmond Cane Airport	Ile Ouen
NWWP	PUV		Poum Airport	Poum
NWWQ	PDC		Nickel Airport	Mueo
NWWR	MEE		La Roche Airport	Maré
NWWT			La Foa - Oua Tom Airport	La Foa
NWWU	TOU		Touho Airport	Touho
NWWV	UVE		Ouloup Airport	Ouvéa
NWWW	NOU		La Tontouta International Airport	Nouméa
NWWX			Canala Airport	Canala
NZAA	AKL		Auckland Airport	Auckland
NZAL			Avalon Heliport	Lower Hutt, Wellington
NZAP	TUO		Taupo Airport	Taupo
NZAR	AMZ		Ardmore Airport	Auckland
NZAS	ASG		Ashburton Aerodrome	Ashburton
NZAU			Waiouru Airfield	Waiouru
NZBA			Balclutha Aerodrome	Balclutha
NZBC			ASB Bank Centre Heliport	Auckland
NZBW			Burwood Hospital Heliport	Christchurch
NZOI			Motiti Island	Tauranga
NZCH	CHC		Christchurch International Airport	Christchurch
NZCI	CHT		Chatham Islands / Tuuta Airport	Chatham Islands
NZCS			Cromwell Racecourse Aerodrome	Cromwell
NZCX	CMV		Coromandel Aerodrome	Coromandel Peninsula, North Island
NZDA	DGR		Dargaville Aerodrome	Dargaville
NZDC			Dunedin City Heliport	Dunedin
NZDH			Dunedin Hospital Heliport	Dunedin
NZDN	DUD		Dunedin International Airport	Mosgiel, Dunedin
NZDV			Dannevirke Aerodrome	Dannevirke
NZFF			Forest Field Aerodrome	Rangiora
NZFI			Feilding Aerodrome	Feilding
NZFJ			Franz Josef Aerodrome	Franz Josef Village
NZFP			Foxpine Aerodrome	Foxton
NZGA			Galatea Aerodrome	Galatea
NZGB	GBZ		Great Barrier Aerodrome	Great Barrier Island
NZGC			Gore Aerodrome	Gore
NZGI			Garden City Heliport	Christchurch
NZGM	GMN		Greymouth Aerodrome	Greymouth
NZGR			Great Mercury Aerodrome	Great Mercury Island
NZGS	GIS		Gisborne Airport	Gisborne
NZGT	GTN		Glentanner Aerodrome	Lake Pukaki
NZGY			Glenorchy Aerodrome	Glenorchy
NZHA			Hawera Aerodrome	Hawera
NZHK	HKK		Hokitika Aerodrome	Hokitika
NZHN	HLZ		Hamilton International Airport	Hamilton
NZHR			Hanmer Springs Aerodrome	Hanmer Springs
NZHS			Hastings Aerodrome	Hastings
NZHT			Haast Aerodrome	Haast
NZIR			McMurdo Sea ice runway	Antarctica
NZJA			Tauranga Hospital Heliport	Tauranga
NZJC			Christchurch Hospital Heliport	Christchurch
NZJE			Dargaville Hospital Heliport	Dargaville
NZJG			Gisborne Hospital Heliport	Gisborne
NZJH			Hastings Hospital Heliport	Hastings
NZJI			Bay of Islands Heliport	Kerikeri
NZJK			Kaitaia Hospital Heliport	Kaitaia
NZJL			Auckland Hospital Heliport	Auckland
NZJM			Palmerston North Hospital Heliport	Palmerston North
NZJO			Rotorua Hospital Heliport	Rotorua
NZJQ			Taranaki Base Hospital Heliport	New Plymouth
NZJR			Whangarei Hospital Heliport	Whangarei
NZJS			Southland/Kew Hospital Heliport	Invercargill
NZJT			Taumarunui Hospital Heliport	Taumarunui
NZJU			Wanganui Hospital Heliport	Wanganui
NZJY			Wairoa Hospital Heliport	Wairoa
NZJZ			Taupo Hospital Heliport	Taupo
NZKE			Waiheke Island Aerodrome	Waiheke Island
NZKF			Kaipara Flats Aerodrome	Kaipara District
NZKI	KBZ		Kaikoura Aerodrome	Kaikoura
NZKK	KKE		Kerikeri/Bay of Islands Airport	Kerikeri / Bay of Islands
NZKM			Karamea Aerodrome	Karamea
NZKO	KKO		Kaikohe Aerodrome	Kaikohe
NZKT	KAT		Kaitaia Airport	Kaitaia
NZLT			Lake Taupo Water	Lake Taupo
NZLX	ALR		Alexandra Aerodrome	Alexandra
NZMA	MTA		Matamata Aerodrome	Matamata
NZMB			Mechanics Bay Heliport	Auckland
NZMC	MON		Mount Cook Aerodrome	Aoraki/Mount Cook
NZME			Mercer Aerodrome	Mercer
NZMF	MFN		Milford Sound Airport	Milford Sound
NZMH			Masterton Hospital Heliport	Masterton
NZMK	MZP		Motueka Aerodrome	Motueka
NZMO	TEU		Manapouri Aerodrome	Te Anau / Manapouri
NZMR			Murchison Aerodrome	Murchison
NZMS	MRO		Masterton Aerodrome	Masterton
NZMT			Martinborough Aerodrome	Martinborough
NZMW			Makarora Aerodrome	Makarora
NZNE			North Shore Aerodrome	Auckland
NZNH			Nelson Hospital Heliport	Nelson
NZNP	NPL		New Plymouth Airport	New Plymouth
NZNR	NPE		Napier Airport	Napier
NZNS	NSN		Nelson Airport	Nelson
NZNV	IVC		Invercargill Airport	Invercargill
NZOA			Omarama Aerodrome	Omarama
NZOH	OHA		Ohakea Airbase (RNZAF)	Ohakea
NZOM			Omaka Aerodrome	Blenheim
NZOP			Opotiki Aerodrome	Opotiki
NZOU	OAM		Oamaru Aerodrome	Oamaru
NZPA			Paihia Heliport	Paihia
NZPG			Pegasus blue ice runway	Antarctica
NZPI			Parakai Aerodrome	Parakai
NZPM	PMR		Palmerston North International Airport	Palmerston North
NZPN	PCN		Picton Aerodrome	Picton - Koromiko
NZPP	PPQ		Paraparaumu Airport	Paraparaumu
NZQN	ZQN		Queenstown Airport	Queenstown
NZQW			Queens Wharf Heliport	Wellington
NZRA	RAG		Raglan Aerodrome	Raglan
NZRC	SZS		Ryans Creek Aerodrome	Halfmoon Bay, Stewart Island
