Clemmons, NC
Clemson, SC
Clermont, FL
Clermont, GA
Clermont, IN
Clevedon (UK/England),
Cleveland (45NM SSW OF), OH
Cleveland (?), OH
Cleveland (Lakewood), OH
Cleveland (Massilon Rd.,  Montrose area), OH
Cleveland (Newton, Silver Creek), WI
Cleveland (Northern), WI
Cleveland (above cei plant. public power.), OH
Cleveland (approaching), OH
Cleveland (suburb), OH
Cleveland ARTCC, OH
Cleveland Heights, OH
Cleveland, GA
Cleveland, MS
Cleveland, NC
Cleveland, NY
Cleveland, OH
Cleveland, OK
Cleveland, TN
Cleveland, TX
Cleveland/Euclid, OH
Cleveland/Toledo (between), PA
Cleves, OH
Cliff, NM
Clifford, PA
Cliffside Park, NJ
Cliffside, NC
Cliffwood, NJ
Clifton (near), TX
Clifton Forge, VA
Clifton Park (30 min north of Albany), NY
Clifton Park, NY
Clifton, CO
Clifton, NJ
Clifton, TN
Clifton, VA
Clines Corners (I-40 Eastbound), NM
Clines Corners/Tijeras (between), NM
Clingman's Dome (Great Smoky Mountains National Park), TN
Clinton (Canada), BC
Clinton (Ontario) (Canada), ON
Clinton (US Highway 51), IL
Clinton (outside of), MO
Clinton (southern end of Whidbey Island), WA
Clinton TWP., MI
Clinton Township, MI
Clinton Twp, MI
Clinton Twsp, MI
Clinton, AR
Clinton, CT
Clinton, IA
Clinton, IN
Clinton, ME
Clinton, MI
Clinton, MO
Clinton, MS
Clinton, NC
Clinton, NJ
Clinton, SC
Clinton, TN
Clinton, UT
Clinton/Maroa (between), IL
Clintwood, VA
Clio, MI
Clive, IA
Clive, UT
Cloquet, MN
Cloquet/Duluth, MN
Close to Wellton, AZ
Cloud Croft, NM
Cloudcroft (Outside of), NM
Cloudcroft, NM
Clovelly (Devon, UK/England),
Clover, SC
Clover, VA
Cloverdale (north of), CA
Cloverdale, CA
Cloverdale, IN
Cloverdale, OR
Cloverly, MD
Clovis (Cannon AFB), NM
Clovis (on Herndon Ave, between Maine & Locan Avenues), CA
Clovis, CA
Clovis, NM
Clovis/Fresno, CA
Cluj (Romania),
Cluj-napoca (Romania),
Clunes/Maryborough (near) (Australia),
Clyde, NY
Clyde, OH
Clyde, TX
Clymer, PA
Co.Durham (UK/England),
Coachella Valley, CA
Coal Hill, AR
Coal Valley, IL
Coaldale (Canada), AB
Coaldale, CO
Coalgate, OK
Coalinga (just outside of), CA
Coalinga (just outside), CA
Coalinga (near), CA
Coalinga (near, on south I-5), CA
Coalinga, CA
Coalingua, CA
Coaltownship, PA
Coalville (UK/England),
Coalville, IA
Coamo (Puerto Rico),
Coarsegold, CA
Coastline/offshore, TX
Coatbridge (UK/Scotland),
Coatesville, PA
Coatsville, IN
Cobalt (Canada), ON
Cobleskill, NY
Cobmoosa Shores (Shelby), MI
Cobo Bay (UK, Channel Islands, Guernsey),
Cochabamba (Bolivia),
Cochabamba,
Cochin (India),
Cochin (near) (China),
Cochran, GA
Cochrane (Canada), AB
Cochrane (north of) (Canada), AB
Cochranville, PA
Cockeysville, MD
Cocoa Beach (near), FL
Cocoa Beach, FL
Cocoa Beach/Cape Canaveral, FL
Cocoa, FL
Cocoa/Merritt Islands (between), FL
Coconino Nat'l Forest north of Wupatki NM, AZ, AZ
Coconut Creek, FL
Coconut Grove/Miami, FL
Cody, WY
Coeur D'Alene, ID
Coeur d'Alene, ID
Coffeyville, KS
Coffs Harbour (Australia),
Cogan Station, PA
Coggeshall (UK/England),
Cohasset, MA
Cohoctah, MI
Cohutta, GA
Coimbatore (India),
Coimbra (Portugal),
Coitsville, OH
Cokeville, WY
Colbert Heights, AL
Colby, KS
Colbyville, VT
Colchester (Canada), ON
Colchester (Esses, England),
Colchester (UK/England),
Colchester (UK/England), .
Colchester, CT
Colchester, VT
Colcord, OK
Cold Bay, AK
Cold Lake (Canada), AB
Cold Lake/Sherridon (Canada), MB
Cold Spring Harbor, NY
Cold Spring, KY
Cold Spring, NY
Coldstream (Canada), BC
Coldwater (approx. 3 miles SE of), MO
Coldwater, AL
Coldwater, MI
Coldwater, OH
Cole Camp, MO
Colebrook, NH
Coleman, TX
Coleman, WI
Colesburg (Cape Provence) (South Africa),
Colfax (closer to Weimar), CA
Colfax, ND
Colfax, WA
Colfax, WI
Colinga (near), CA
Colinga, CA
Collbran/The Flat Tops, CO
Colle D'Valle Delsa/ Scorgiono (Italy),
College City, CA
College Fjord, AK
College Grove, TN
College Park, GA
College Park, MD
College Place, WA
College Point, NY
College Station (near), TX
College Station, TX
College, UT
Collegeville, PA
Colley, PA
Colleyville, TX
Colliers, WV
Collierville, TN
Collingdale, PA
Collings Lakes, NJ
Collingswood, NJ
Collingwood (Canada), ON
Collingwood/Orangeviille (between) (Canada), ON
Collingwood/Wasaga Beach (Canada), ON
Collins, MO
Collinsville, AL
Collinsville, IL
Collinsville, MS
Collinsville, OH
Collinsville/Granite City, IL
Colmesneil, TX
Colne (UK/England),
Cologne (Germany),
Coloma, CA
Coloma, WI
Colombiana, AL
Colombo (Sri Lanka),
Colon, MI
Colonia St. Jordi (Spain),
Colonia, NJ
Colonial Beach, VA
Colonial Heights, VA
Colony (1 mile NW of), WY
Colorado (eastern), CO
Colorado (in flight to),
Colorado (location unspecified; from Amtrak train), CO
Colorado (site unspecified by witness), CO
Colorado (southeast), CO
Colorado (unspecified), CO
Colorado City, CO
Colorado City, TX
Colorado River Highway, AZ
Colorado Springs (40 SE), CO
Colorado Springs (50 miles west of), CO
Colorado Springs (NORAD), CO
Colorado Springs (monument), CO
Colorado Springs (mtns. NW of), CO
Colorado Springs (mtsn NW of), CO
Colorado Springs (north of, on I-25), CO
Colorado Springs (south of, on Hwy 115 near the co. line), CO
Colorado Springs, CO
Colorado Springs/Fountain, CO
Colorado, CO
Colorado/Oklahoma (in flight), CO
Colordo Springs, CO
Colquitt, GA
Colton, CA
Colts Neck, NJ
Columbia (70 miles south of, on I-26 West), SC
Columbia (central--over center of campus), MO
Columbia (east of city), MO
Columbia (east of, near Little Dixie Conservation Area), MO
Columbia (near Ft. Jackson), SC
Columbia (near), MO
Columbia - Stephens Lake, MO
Columbia City, IN
Columbia City, OR
Columbia Falls, MT
Columbia Heights, MN
Columbia River { mile marker 230}, WA
Columbia Station  (RT. 252), OH
Columbia Station (heading west, past Grafton), OH
Columbia, AL
Columbia, CT
Columbia, IL
Columbia, KY
Columbia, LA
Columbia, MD
Columbia, MO
Columbia, MS
Columbia, NC
Columbia, NH
Columbia, PA
Columbia, SC
Columbia, TN
Columbia, Wrightsville, PA
Columbiana, OH
Columbine, CO
Columbus (140 mi ESE of), OH
Columbus (20 miles north of, RT 71 southbound), OH
Columbus (Canada), NB
Columbus (event observed from Reynoldsburg), OH
Columbus (near, at Fort Benning), GA
Columbus (north of), GA
Columbus (north of, at the 160mile post), OH
Columbus (south on US 23), OH
Columbus City, AL
Columbus Grove, OH
Columbus Junction, IA
Columbus, GA
Columbus, IN
Columbus, MI
Columbus, MS
Columbus, MT
Columbus, NE
Columbus, NJ
Columbus, OH
Columbus, TX
Columbus, WI
Columbus?, OH
Colusa, CA
Colville (15 miles NE of), WA
Colville Reservation, WA
Colville, WA
Colwyn Bay (UK/Wales, north country),
Colwyn Bay (town) (UK/Wales),
Colwynbay (UK/England),
Comanche (southeast of), TX
Comanche County, OK
Comanche, TX
Comer, GA
Comerio (Puerto Rico),
Comfort, TX
Commack, NY
Commerce City (N. of Denver), CO
Commerce City, CO
Commerce Township, MI
Commerce, CA
Commerce, GA
Commerce, TX
Como, MS
Comox (Canada), BC
Comox Bay (Canada), BC
Comox Valley (Canada), BC
Compton,
Compton, CA
Comstock Township, MI
Comstock, MI
Comstock, NE
Comstock, TX
Conception Bay South (Canada), NF
Conchas Dam, NM
Conches (France),
Conconully (Conconully Lake), WA
Conconully, WA
Concord (Canada), ON
Concord (Near), NC
Concord (SE), NH
Concord (north of), NH
Concord, CA
Concord, GA
Concord, MA
Concord, NC
Concord, NH
Concord/Walnut Creek, CA
Concordia, KS
Concordville (York Beach Area), ME
Concrete, WA
Concrete/Lake Tyee, WA
Conestoga, PA
Conesus, NY
Conesville, OH
Congers, NY
Congerstone (UK/England),
Congress, AZ
Conifer, CO
Conil (Spain),
Coningsby (UK/England),
Conisbrough (DONCASTER) (UK/England),
Conisholme (UK/England),
Coniston (Canada), ON
Conklin (Canada), AB
Conneaut, OH
Connecticut (unspecified), CT
Connell, WA
Connellsville, PA
Connelly Springs, NC
Connelsville (near), PA
Connersville, IN
Connorsville, WI
Conover, NC
Conowingo, MD
Conrad, MT
Conroe, TX
Conroe/Houston (between), TX
Consecon (Canada), ON
Consett (Durham Co.) (UK/England),
Conshohocken, PA
Constableville, NY
Constanta (Romania),
Constitucion (Chile),
Continental Divide, NM
Contocook, NH
Contoocook, NH
Converse (near), IN
Converse, IN
Converse, TX
Conway (I-40 north of, mile marker 120), AR
Conway (UK/England),
Conway (at Salltillo Heights community), AR
Conway, AR
Conway, MO
Conway, NC
Conway, NH
Conway, SC
Conyers, GA
Conyers/Walton area, GA
Coober Pedy, S.A. (Approx. 250km south of) (Australia),
Cook County, MN
Cook, MN
Cookeville, TN
Cookstown (Canada), ON
Cookstown, NJ
Coolidge (Antigua),
Coolidge, AZ
Coolidge, GA
Coolidge/Casa Grande (between), AZ
Cooma (Australia),
Coombs (Canada), BC
Coon Rapids, MN
Coon Rapids/Fridley, MN
Coon Valley, WI
Cooper City, FL
Cooper's Rock, WV
Cooperstown, NY
Coopertown, TN
Coos Bay, OR
Coos County, NH
Copake, NY
Copalis Beach, WA
Copemish, MI
Copenhagen (Denmark),
Copeville, TX
Copiague, NY
Copley, OH
Copley, PA
Coppell, TX
Copper Center, AK
Copperas Cove, TX
Coquihalla Connector (Canada), BC
Coquille, OR
Coquina Key, FL
Coquitlam (Canada), BC
Coquitlam/Vancouver (Canada), BC
Coqutilam (Canada), BC
Coral Gables, FL
Coral Springs, FL
Coralville (East of), IA
Coralville, IA
Coram, NY
Corapeake, NC
Corbett, OR
Corbin, KY
Corby (UK/England),
Corcoran, CA
Corcoran, MN
Cordele, GA
Cordes, AZ
Cordillera de los Andes (Coya Rancagua) (Chile),
Cordoba (Argentina),
Cordova (a suburb of Memphis), TN
Cordova, AK
Cordova, AL
Cordova, IL
Cordova, TN
Core, WV
Corfu (Darien/Pembroke/Alexander), NY
Corfu (Greece),
Corfu, NY
Corinne, UT
Corinth Community, SC
Corinth, KY
Corinth, ME
Corinth, MS
Corinth, TX
Corinth, VT
Corinth/Bradford, VT
Corinth/Lewisville, TX
Cork (Ireland),
Cork (Republic of Ireland),
Cornelius, NC
Cornelius, OR
Cornelius/North Plains area, OR
Corner Brook (Canada), NF
Cornersville, TN
Corning, CA
Corning, NY
Corning/Redding/Richfield, CA
Cornish, NH
Cornu, NY
Cornville, AZ
Cornwall (Canada), ON
Cornwall (South Stormont) (Canada), ON
Cornwall (UK/England),
Cornwall Bridge, CT
Cornwall, NY
Cornwall, VT
Cornwall-on-Hudson, NY
Corolla, NC
Corona del Mar, CA
Corona, CA
Corona, NM
Coronado, CA
Corpus Christi (Maliki Beach), TX
Corpus Christi (Water Garden), TX
Corpus Christi (off shore), TX
Corpus Christi, TX
Corral Hollow road vicinity (on Interstate 5), CA
Corrales, NM
Corralitos, CA
Correctionville, IA
Correo, NM
Corringham (UK/England),
Corrolejo (Fuerteventura) (Canary Islands),
Corry, PA
Corry-Wattsburg, PA
Corryton, TN
Corsica, PA
Corsicana, TX
Corte Madera, CA
Cortero, AZ
Cortez (4 miles north of), CO
Cortez (4 miles northeast of), CO
Cortez Colorado, CO
Cortez, CO
Cortland, NY
Cortlandt Manor, NY
Corunna (Canada), ON
Corunna, MI
Corvalis, OR
Corvallis  (Near; small town of Alsea), OR
Corvallis (10 miles south of), OR
Corvallis, MT
Corvallis, OR
Corydon, IN
Corydon, KY
Cosby, TN
Coshocton, OH
Coso Junction, CA
Cossayuna, NY
Costa Adeje (Tenerife),
Costa Mesa, CA
Costa Rica,
Costa da Caparica (Portugal),
Costa del Este (Argentina),
Costa del Sol (Spain),
Cotate, CA
Cotati, CA
Coto De Caza, CA
Coto de Caza, CA
Cotswold (Eastleich) (UK/England),
Cottage Grove, MN
Cottage Grove, OR
Cottage Grove, WA
Cottage Hills, IL
Cotton County, OK
Cotton, MN
Cottontown, TN
Cottonwood (30 min.west of Sedona), AZ
Cottonwood Heights, UT
Cottonwood Lakes Trail (near Mt. Whitney), CA
Cottonwood, AZ
Cottonwood, CA
Cotulla, TX
Couburg (Canada), ON
Coudersport, PA
Cougar, WA
Coulee City, WA
Coulee Dam area, WA
Coulterville, IL
Council Bluffs, IA
Council, AK
Council, ID
Country Club Hills, IL
Country, IN
Countryside, IL
Countryside/rural (UK/England),
County Cork (Republic of Ireland),
County Down (Ireland),
County Durham (UK/England),
County, KY
Coupeville, WA
Court House Bay, NC
Courtenay (Canada), BC
Courtland, VA
Courtown (Ireland),
Coushatta, LA
Coutit, MA
Cove Palisades, OR
Covelo, CA
Coventry (UK/England),
Coventry Area (UK/England),
Coventry, CT
Coventry, RI
Coventry/Warwick (UK/England),
Covina, CA
Covina/West Covina, CA
Covingtion, TX
Covington (East of  Kent), WA
Covington (on Highway 64), VA
Covington, GA
Covington, KY
Covington, LA
Covington, TN
Covington, TX
Covington, VA
Covington, WA
Covington/Kent, WA
Cowansville, PA
Coward, SC
Cowen, WV
Coweta, OK
Cowichan Station (Canada), BC
Cowiche, WA
Cowley, WY
Cowpen, SC
Cowpens, SC
Coxsackie, NY
Coyanosa, TX
Coydon, IN
Coyote Gulch (Escalante River) (southern Utah), UT
Coyoty Canyon, NM
Cozad, NE
Cozumel (Mexico) and Ocho Rios (Jamaica) (between),
Cozumel (Mexico),
Cozumel (Mexico), .
Cozumel (north of) (Mexico),
Crab Orchard, KY
Cradon, WI
Crafton, PA
Craig (5 miles east of), MT
Craig (Coffman Cove Road), AK
Craig, CO
Craigavon (UK/Northern Ireland),
Craigsville, WV
Cramerton, NC
Cranberry Ortage (Canada), MB
Cranberry Township, PA
Cranbrook (Canada), BC
Cranbrook, BC
Cranbury, NJ
Cranbury/East Windsor, NJ
Crandall, IN
Crandall/Seagoville, TX
Crane, OR
Cranford, NJ
Cranston, RI
Crater Lake, CA
Crater Lake, OR
Crato (Brazil),
Crawford, TX
Crawfordsville, IN
Crawfordville, FL
Crawfordville, IN
Crawley (UK/England),
Cream Ridge, NJ
Creaston, CA
Creemore (Canada), ON
Cremona (15m northwest of) (Canada), AB
Crescent Bar, WA
Crescent Beach, SC
Crescent City (100 Miles South of), CA
Crescent City (80 miles west of), CA
Crescent City, CA
Crescent City, IL
Crescent Junction (two ranch exits east of on I-70), UT
Crescent Junction, UT
Crescent Lake, WA
Crescent, OR
Cresskill, NJ
Cresson, PA
Crest Hill, IL
Crested Butte, CO
Crestline, CA
Crestline, OH
Creston (Canada), BC
Creston, NC
Creston, WA
Crestone (near Alamosa), CO
Crestone, CO
Crestview, FL
Crestwoo, KY
Crestwood (near St. Louis), MO
Crestwood, IL
Crestwood, KY
Creswell, OR
Crete & Wilber (between), NE
Crete, IL
Crete, NE
Creve Coeur, IL
Creve Coeur, MO
Crewe (UK/England),
Crewe/Cheshire (UK/England),
Cridersville, OH
Crimea (Ukraine)),
Cripple Creek, CO
Crisfield, MD
Crisp Point (on Lake Superior, 25 mi. NW of Paradise), MI
Crittenden, KY
Crivitz, WI
Croatia (rural),
Croatia,
Crockett, CA
Crockett, TX
Crofton (Vancouver Island) (Canada), BC
Crofton, KY
Crofton, MD
Croghan, NY
Cromer, Norfolk (UK/England),
Cromwell, CT
Cromwell, MN
Crookhaven (Republic of Ireland),
Crookston, MN
Crosby, TX
Cross City, FL
Cross Lake, ME
Cross Lanes, WV
Cross River, NY
Cross Roads, TX
Cross Timbers, MO
Cross Village, MI
Crossing California into Arizona, AZ
Crosslake, ME
Crossville, AL
Crossville, IN
Crossville, TN
Croswell, MI
Croton Falls, NY
Croton-on-Hudson, NY
Crowborough, East Sussex (UK/England),
Crowder, MS
Crowley, LA
Crowley, TX
Crown Hill, WV
Crown Point, IN
Crownpoint, NM
Croydon (UK/England),
Croydon, PA
Crozet, VA
Crudwell (UK/England),
Crumrod, AR
Cruz Bay (U. S. Virgin Islands),
Crystal (N. Wisconsin Lake), WI
Crystal Beach, FL
Crystal Beach, TX
Crystal City, MO
Crystal Falls, MI
Crystal Lake, IL
Crystal River, FL
Crystal Springs, AR
Crystal, NM
Cuauhtemoc (Mexico),
Cuba (50 mi. S of; at sea),
Cuba (SE Coast of, board Sea Princess),
Cuba (north of; at sea; on cruise ship),
Cuba, MO
Cuba, NM
Cuba, NY
Cuba/San Isidro (between), NM
Cucamonga, CA
Cuchara, CO
Cucuta (Colombia),
Cudahy, CA
Cudahy, WI
Cuena Park, CA
Cuenca (Ecuador),
Cuenca (Eof, in the high Andes Mts)  (Ecuador),
Cuernavaca (Mexico),
Cuero, TX
Cuiaba (Brazil),
Cuijk (Netherlands),
Culbertson, MT
Culiacan (Mexico),
Culleoka, TN
Cullman, AL
Culloden, WV
Cullowhee, NC
Culpeper County, VA
Culpeper, VA
Culpepper, VA
Culver City, CA
Culver, IN
Culver, OR
Cumberland (Canada), BC
Cumberland House (Canada), SK
Cumberland to Freeport area, ME
Cumberland, KY
Cumberland, MD
Cumberland, ME
Cumberland, OH
Cumberland, RI
Cumberland, TN
Cumberland, WI
Cumberland/Ravensdale, WA
Cumbernauld (UK/Scotland),
Cumbria (UK/England),
Cumbrland, ME
Cumby, TX
Cumming, GA
Cupertino, CA
Cupey (San Juan, Puerto Rico), PR
Curacao (Dutch Antilles),
Curitiba (Brazil),
Curitiba - S of Brazil (Brazil),
Curlew, WA
Current, NV
Currituck County, NC
Currituck, NC
Currumbin (Australia),
Curtisville, PA
Cushing, OK
Cushing, TX
Cusick, WA
Cusseta, AL
Custar, OH
Custer, MT
Cut Bank, MT
Cut Off, LA
Cutchogue, NY
Cutler Ridge, FL
Cutler, CA
Cutlerville, MI
Cuyahoga Falls, OH
Cygnet, OH
Cypress Hills - West Block (Canada), SK
Cypress, CA
Cypress, TX
Cyprus (Mediterranean Sea),
Cyprus,
Cyril, OK
Czech Republic,
D'Hanis, TX
D'lberville, MS
DFW Airport (north of) (Dallas), TX
Da Nang (Viet Nam),
Dacula, GA
Dacusville, SC
Dade City (near), FL
Dade City, FL
Dade County, FL
Dadeville, AL
Dadeville, MO
Daedanelle, AR
Daejon (South Korea),
Dagenham (UK/England),
Daggett, CA
Dagsboro, DE
Dahab (Sinai),
Dahab (near) (Egypt),
Dahlonega, GA
Daisytown, PA
Dakar (Senegal),
Dakota City, NE
Dalaman (Turkey),
Dale (south of), IN
Dale City (Interstate 95), VA
Dale City, VA
Dale City/Arlington, VA
Dale Hollow Lake, TN
Dale Ville, IN
Dale, TX
Dale, WI
Daleville, IN
Dalkieth (Edinborough (UK/Scotland),
Dallardsville, TX
Dallas (DFW Airport), TX
Dallas (Irving/Valley Ranch?), TX
Dallas (North of DFW), TX
Dallas (near??), TX
Dallas /Ft. Worth area, South of the, TX
Dallas, GA
Dallas, NC
Dallas, OR
Dallas, PA
Dallas, TX
Dallas-Frisco (between, enroute), TX
Dallas/(Irving), TX
Dallas/Duncanville area, TX
Dallas/Fort Worth, TX
Dallas/Ft Worth (Approaching), TX
Dallas/Ft. Worth (Euless), TX
Dallas/Ft. Worth (Mansfield), TX
Dallas/Grand Prairie, TX
Dallas/Grant Counties, AR
Dallesport, WA
Dalmeny (Canada), SK
Dalton Gardens, ID
Dalton, GA
Dalton, MA
Dalton-in-Furness (UK/England),
Dalton/Atlanta (between), GA
Daly City, CA
Dam B Lake (Just north of; ntersection of Angelina River), TX
Damarascotta Lake, ME
Damariscotta, ME
Damascus (Boring), OR
Damascus, MD
Damascus, OR
Damascus, VA
Damiansville, IL
Dana Poinr, CA
Dana Point, CA
Dana, IL
Dana, IN
Danang (50 miles from) (Viet Nam),
Danang (Viet Nam),
Danang (Vietnam),
Danbury  (near; Carmel VOR), CT
Danbury, CT
Danbury, NC
Dandridge, TN
Dane, WI
Danese, WV
Dania Beach (fishing pier), FL
Dania Beach, FL
Dania, FL
Danialson, CT
Danialson/New Haven (between), CT
Daniel's Park, CO
Daniels, WV
Danielson, CT
Dannemora, NY
Dannevirke (New Zealand),
Dansville, NY
Danvers, MA
Danville (rural), IL
Danville, AL
Danville, CA
Danville, GA
Danville, IL
Danville, IN
Danville, KY
Danville, NH
Danville, PA
Danville, VA
Daphne, AL
Daqing (China),
Dar es Salaam (Tanzania),
Darby, MT
Dardanelle (2 mi. from Logan, on Hwy. 22), AR
Dardanelle, AR
Darien Center, NY
Darien, CT
Darien, IL
Darien, NY
Darlington (UK/England),
Darlington, LA
Darlington, PA
Darlington, SC
Darmstadt (Germanu),
Darmstadt (Germany),
Darrington, WA
Dartford Tunnel (near; Kent) (UK/England),
Dartmouth (Canada), NS
Dartmouth, MA
Darvel (UK/Scotland),
Darwen, Lancashire (UK/England),
Darwin (Australia),
Darwin (NT, Australia), NT
Dassel, MN
Dasuya (India),
Dateland (just before, AZ
Dateland, AZ
Dateland/Welton, AZ
Datil, NM
Datil/Magdalena (between), NM
Daufuskie Island (off coast of), SC
Dauphin, PA
Davao (Philippines),
Davenport (Vanderveer Park), IA
Davenport, CA
Davenport, FL
Davenport, IA
Davenport, WA
Davenport/Reardan, WA
Davidson County, NC
Davidson, NC
Davidsville, PA
Davie (Shenandoah area), FL
Davie, FL
Davie/Plantation, FL
Davill, IN
Davis Jct. (on highway72 east to highway 51 north), IL
Davis, CA
Davis, CO
Davis, OK
Davis, WV
Davison, MI
Dawn, VA
Dawson Creek (Canada), BC
Dawson Springs, KY
Dawsonville, GA
Dayton (Sutro hills area, NE), NV
Dayton (WPAFB), OH
Dayton (Wright-Patterson AFB), OH
Dayton and Cincinnati (Between), OH
Dayton area, OH
Dayton township, NV
Dayton, IA
Dayton, NV
Dayton, OH
Dayton, OR
Dayton, TX
Dayton, WA
Dayton,Trotwood,West Carrollton, OH
Dayton/Fairborn, OH
Daytona (South Daytona Beach), FL
Daytona (south), FL
Daytona Beach (outside limits of), FL
Daytona Beach to Tampa, FL
Daytona Beach, FL
Dayville, CT
De Borgia, MT
De Kalb, NY
De Leon, TX
De Panne (Belgium),
De Pere, WI
De Soto, IA
De Soto, KS
De Soto, MO
DeBary (central FL), FL
DeBary, FL
DeFuniak Springs, FL
DeKabe, TX
DeKalb (outside of), IL
DeKalb Junction, NY
DeKalb, IL
DeKalb, TX
DeLeon, TX
DePere, WI
DeQuency, LA
DeRidder, LA
DeSmet, SD
DeSoto, IL
DeSoto, KS
DeWitt, AR
DeWitt, IA
DeWitt, MI
Deadwood, SD
Dean, TX
Dearborn Heights, MI
Dearborn, MI
Death Valley (Furnace Creek Ranch), CA
Death Valley (Stovepipe Wells), CA
Death Valley Gas Station, CA
Death Valley, CA
Death Valley, NV
Deatsville, AL
Debrecen (Hungary),
Debrecen (Hungary), .
Decator, TX
Decatur (Atlanta suburb), GA
Decatur (near), IL
Decatur City, IA
Decatur, AL
Decatur, AR
Decatur, GA
Decatur, IA
Decatur, IL
Decatur, IN
Decatur, MI
Decatur, TX
Decker Lake (Canada), BC
Deckers (4 mi. south of), CO
Decorah, IA
Dededo (Guam),
Dedham, MA
Dedham/Westwood line, MA
Deep Gap, NC
Deep Run, NC
Deer Creek, CA
Deer Field, NY
Deer Grove, IL
Deer Isle, ME
Deer Lake, PA
Deer Lake, WA
Deer Lodge, MT
Deer Park, IL
Deer Park, NY
Deer Park, OH
Deer Park, WA
Deer Valley Airport-Phoenix (North of), AZ
Deerfield Beach, FL
